CustomerID,Geography,Gender,Age,AgeGroup,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,EngagementScore,HighValueCustomer,RF_ChurnProb,LR_ChurnProb,RF_ChurnPred,RiskSegment,Exited,ChurnLabel,ActiveLabel,HasCardLabel,ComplaintLabel,RF_ChurnProb_Pct,BalanceBand,CreditTier
15635774,Germany,Female,49,46-55,8,6401.06,1,1,0,153008.58,439,1,0,4,3,0.85,0,0.166505462538733,0.2361880285554409,0,Low,0,Retained,Inactive,Has Card,No Complaint,16.7,$1-25K,Very Poor
15635775,France,Female,41,36-45,9,227217.54,1,0,0,156092.66,726,2,0,4,6,1.7,1,0.0942147942257723,0.0903066392962914,0,Low,0,Retained,Inactive,No Card,No Complaint,9.4,$150K+,Good
15635776,Germany,Female,25,18-25,3,1070.72,1,1,0,101098.5,672,0,0,5,2,0.4,0,0.0678713689247525,0.0800495537621493,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.8,$1-25K,Good
15635777,Germany,Female,34,26-35,7,0.0,2,1,1,36953.28,779,7,0,2,14,6.55,0,0.3296951670804579,0.4537254553603889,0,Medium,0,Retained,Active,Has Card,No Complaint,33.0,Zero,Very Good
15635778,Spain,Female,31,26-35,3,70540.82,2,1,0,62736.63,644,2,0,3,4,1.3,0,0.177529025276924,0.3558589487435468,0,Low,0,Retained,Inactive,Has Card,No Complaint,17.8,$25-75K,Fair
15635779,France,Female,38,36-45,2,0.0,1,1,1,94981.13,467,6,1,3,9,5.3,0,0.849480852502271,0.9175159208898176,1,Critical,1,Churned,Active,Has Card,Complaint,84.9,Zero,Very Poor
15635780,Spain,Female,52,46-55,3,97554.51,2,0,0,29728.31,646,0,0,4,5,1.0,0,0.1307603026379709,0.1452655354609792,0,Low,0,Retained,Inactive,No Card,No Complaint,13.1,$75-150K,Fair
15635781,Germany,Male,36,36-45,0,0.0,2,0,0,56931.21,506,2,0,2,4,1.3,0,0.7804271250979611,0.8080262247714176,1,Critical,1,Churned,Inactive,No Card,No Complaint,78.0,Zero,Poor
15635782,Spain,Female,37,36-45,8,0.0,1,1,0,61878.19,667,0,0,4,2,0.4,0,0.0625128509330039,0.2444105553143232,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.3,Zero,Fair
15635783,France,Female,57,56-65,10,1104.64,2,1,0,59916.95,549,2,0,3,2,0.9,0,0.2850361203428729,0.3434165656656717,0,Medium,0,Retained,Inactive,Has Card,No Complaint,28.5,$1-25K,Poor
15635784,Germany,Female,47,46-55,4,0.0,1,0,1,60816.92,778,8,0,1,9,5.8,0,0.3199442905982248,0.6844896589130233,0,Medium,0,Retained,Active,No Card,No Complaint,32.0,Zero,Very Good
15635785,Spain,Female,44,36-45,6,0.0,4,0,0,53408.84,659,1,0,2,2,0.65,0,0.6969991151199051,0.703164645420042,1,High,0,Retained,Inactive,No Card,No Complaint,69.7,Zero,Fair
15635786,France,Female,59,56-65,2,28722.7,1,1,0,151440.07,451,1,1,4,3,0.85,0,0.727125480116842,0.8845517084720804,1,High,1,Churned,Inactive,Has Card,Complaint,72.7,$25-75K,Very Poor
15635787,Spain,Female,43,36-45,4,10653.59,1,1,0,102940.93,779,1,0,3,2,0.65,0,0.5267664794191153,0.3241921636136091,1,High,0,Retained,Inactive,Has Card,No Complaint,52.7,$1-25K,Very Good
15635788,Germany,Male,18,18-25,9,55522.05,1,1,0,107405.85,850,2,1,1,3,1.1,0,0.94324190668431,0.9870073562885272,1,Critical,1,Churned,Inactive,Has Card,Complaint,94.3,$25-75K,Exceptional
15635789,France,Female,47,46-55,3,27459.13,2,1,1,66504.34,577,11,0,3,9,6.55,0,0.0444373648385491,0.1509483870370628,0,Low,0,Retained,Active,Has Card,No Complaint,4.4,$25-75K,Poor
15635790,France,Male,20,18-25,6,0.0,1,1,0,70096.63,525,2,0,5,1,0.7,0,0.1845674393871683,0.1664187244764244,0,Low,0,Retained,Inactive,Has Card,No Complaint,18.5,Zero,Poor
15635791,Germany,Female,42,36-45,4,149398.13,2,1,1,51849.09,532,10,0,5,7,5.9,1,0.0213078898950223,0.0171325329202421,0,Low,0,Retained,Active,Has Card,No Complaint,2.1,$75-150K,Poor
15635792,France,Female,19,18-25,1,75727.72,2,0,0,27561.64,443,1,1,1,6,1.45,0,0.9150382846333972,0.995275104891498,1,Critical,1,Churned,Inactive,No Card,Complaint,91.5,$75-150K,Very Poor
15635793,Germany,Male,32,26-35,2,80066.24,1,1,1,198454.9,695,4,0,2,7,4.4,0,0.5624543435989486,0.3713351705753509,1,High,1,Churned,Active,Has Card,No Complaint,56.2,$75-150K,Good
15635794,France,Male,33,26-35,7,0.0,1,0,1,102065.88,582,12,0,1,14,7.8,0,0.6036005371031968,0.6893983647014984,1,High,1,Churned,Active,No Card,No Complaint,60.4,Zero,Fair
15635795,Germany,Female,29,26-35,2,173671.89,1,1,0,106823.57,575,3,0,4,2,1.15,1,0.0890072521014438,0.1747268281784414,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.9,$150K+,Poor
15635796,France,Male,34,26-35,6,34618.42,1,1,0,54516.91,616,2,1,1,3,1.1,0,0.948685526871778,0.9854869544981212,1,Critical,1,Churned,Inactive,Has Card,Complaint,94.9,$25-75K,Fair
15635797,Spain,Male,49,46-55,4,42442.51,2,1,0,28235.89,775,1,1,1,3,0.85,0,0.9354057540744704,0.9840241576527629,1,Critical,1,Churned,Inactive,Has Card,Complaint,93.5,$25-75K,Very Good
15635798,Spain,Female,30,26-35,6,106011.96,2,0,0,60332.24,615,2,0,4,3,1.1,1,0.0484087246042307,0.1044068147671303,0,Low,0,Retained,Inactive,No Card,No Complaint,4.8,$75-150K,Fair
15635799,Spain,Male,43,36-45,9,0.0,2,1,1,101184.74,599,5,0,4,14,6.05,0,0.041927694787176,0.0809401416622144,0,Low,0,Retained,Active,Has Card,No Complaint,4.2,Zero,Fair
15635800,Germany,Male,27,26-35,8,0.0,1,1,1,199999.0,549,9,1,1,11,6.45,0,0.8860858237580311,0.9739847869669964,1,Critical,1,Churned,Active,Has Card,Complaint,88.6,Zero,Poor
15635801,France,Female,35,26-35,6,37285.27,1,0,1,97916.65,692,15,0,1,11,7.95,0,0.5881565639193848,0.495564962494314,1,High,1,Churned,Active,No Card,No Complaint,58.8,$25-75K,Good
15635802,Spain,Male,41,36-45,5,187351.83,1,1,0,59287.42,552,1,0,3,4,1.05,1,0.221139074464787,0.3337538523138709,0,Low,0,Retained,Inactive,Has Card,No Complaint,22.1,$150K+,Poor
15635803,France,Male,27,26-35,0,0.0,1,1,0,148960.52,600,2,0,4,3,1.1,0,0.1934981589393584,0.3720210825887945,0,Low,0,Retained,Inactive,Has Card,No Complaint,19.3,Zero,Fair
15635804,France,Female,23,18-25,3,43846.55,2,0,1,199999.0,752,8,0,2,17,7.4,0,0.3396147243460763,0.3226203677507319,0,Medium,0,Retained,Active,No Card,No Complaint,34.0,$25-75K,Very Good
15635805,France,Female,43,36-45,7,46359.25,2,0,1,58564.17,514,12,0,4,12,7.4,0,0.0088070440685637,0.0437466961000593,0,Low,0,Retained,Active,No Card,No Complaint,0.9,$25-75K,Poor
15635806,France,Female,50,46-55,0,0.0,1,1,0,57443.47,480,3,0,5,5,1.75,0,0.1266098261962219,0.2677938152571628,0,Low,0,Retained,Inactive,Has Card,No Complaint,12.7,Zero,Very Poor
15635807,Spain,Female,37,36-45,5,0.0,2,1,0,52296.96,590,2,0,3,1,0.7,0,0.3239555600548655,0.4819849525982401,0,Medium,0,Retained,Inactive,Has Card,No Complaint,32.4,Zero,Fair
15635808,Germany,Female,32,26-35,1,0.0,1,1,1,66629.19,635,7,0,1,10,5.75,0,0.5162889608830266,0.7833306377759249,1,High,0,Retained,Active,Has Card,No Complaint,51.6,Zero,Fair
15635809,France,Male,39,36-45,8,61958.86,2,1,1,102830.66,686,5,1,4,11,5.45,0,0.120311670139788,0.4534935721800652,0,Low,0,Retained,Active,Has Card,Complaint,12.0,$25-75K,Good
15635810,France,Male,38,36-45,7,88859.96,1,1,1,156291.16,636,10,0,4,14,7.3,0,0.0031286332396534,0.0548311229735275,0,Low,0,Retained,Active,Has Card,No Complaint,0.3,$75-150K,Fair
15635811,Spain,Male,40,36-45,8,135083.39,3,1,0,155638.92,652,3,1,4,4,1.55,1,0.2941131151744889,0.7027687590539552,0,Medium,0,Retained,Inactive,Has Card,Complaint,29.4,$75-150K,Fair
15635812,France,Male,18,18-25,8,31699.86,2,0,1,32751.3,803,5,0,2,15,6.25,0,0.1954885225092461,0.4052575265841157,0,Low,0,Retained,Active,No Card,No Complaint,19.5,$25-75K,Exceptional
15635813,France,Female,26,26-35,1,500.0,1,1,0,37658.64,694,2,0,2,3,1.1,0,0.6070444082841406,0.7177773773569434,1,High,0,Retained,Inactive,Has Card,No Complaint,60.7,$1-25K,Good
15635814,France,Female,28,26-35,1,0.0,2,1,1,66440.43,611,7,0,5,10,5.75,0,0.045251407294624,0.0609333963872483,0,Low,0,Retained,Active,Has Card,No Complaint,4.5,Zero,Fair
15635815,Spain,Male,39,36-45,8,0.0,2,1,0,30152.75,641,2,0,5,4,1.3,0,0.0701210402869102,0.1002453471676429,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.0,Zero,Fair
15635816,Germany,Female,40,36-45,1,130135.45,1,1,1,29047.26,625,7,0,1,9,5.55,1,0.326502725817316,0.5989216842936915,0,Medium,0,Retained,Active,Has Card,No Complaint,32.7,$75-150K,Fair
15635817,France,Male,44,36-45,3,0.0,1,1,1,39149.86,724,6,0,3,9,5.3,0,0.1167366666795273,0.2832054322768164,0,Low,0,Retained,Active,Has Card,No Complaint,11.7,Zero,Good
15635818,France,Male,40,36-45,1,26673.76,2,0,0,98486.75,779,5,0,5,1,1.45,0,0.0636848493669779,0.0604420316567346,0,Low,0,Retained,Inactive,No Card,No Complaint,6.4,$25-75K,Very Good
15635819,Germany,Female,23,18-25,0,137503.88,2,1,1,61627.3,635,4,1,3,15,6.0,1,0.8328688676988547,0.8342690852576583,1,Critical,1,Churned,Active,Has Card,Complaint,83.3,$75-150K,Fair
15635820,Germany,Male,53,46-55,10,500.0,2,1,0,95851.02,528,1,0,4,4,1.05,0,0.0815481650569779,0.1435735630730791,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.2,$1-25K,Poor
15635821,France,Male,51,46-55,9,0.0,1,1,1,25547.1,762,11,1,4,8,6.35,0,0.3363805963058806,0.6077331484927386,0,Medium,0,Retained,Active,Has Card,Complaint,33.6,Zero,Very Good
15635822,Spain,Male,24,18-25,6,0.0,1,0,1,149158.04,563,10,0,4,6,5.7,0,0.0459899608449445,0.0909999087508732,0,Low,0,Retained,Active,No Card,No Complaint,4.6,Zero,Poor
15635823,France,Male,41,36-45,10,500.0,2,0,1,198177.9,658,8,0,4,14,6.8,0,0.0147242532718375,0.0338296369862769,0,Low,0,Retained,Active,No Card,No Complaint,1.5,$1-25K,Fair
15635824,France,Female,31,26-35,4,500.0,1,1,1,153191.58,393,12,0,3,15,8.0,0,0.1581138798603776,0.2616934974718342,0,Low,0,Retained,Active,Has Card,No Complaint,15.8,$1-25K,Very Poor
15635825,Spain,Female,39,36-45,2,60473.09,4,1,1,52061.56,582,10,0,3,9,6.3,0,0.1237010703631653,0.1455968199730536,0,Low,0,Retained,Active,Has Card,No Complaint,12.4,$25-75K,Fair
15635826,France,Male,49,46-55,7,43532.25,2,1,0,155490.06,719,4,0,3,5,2.0,0,0.3178518548426463,0.2995501075673026,0,Medium,0,Retained,Inactive,Has Card,No Complaint,31.8,$25-75K,Good
15635827,Germany,Male,61,56-65,4,12247.83,2,0,1,71027.33,710,11,1,3,7,6.15,0,0.5581890078239538,0.7259348516744518,1,High,0,Retained,Active,No Card,Complaint,55.8,$1-25K,Good
15635828,France,Female,46,46-55,0,0.0,1,0,1,97947.72,551,10,0,2,9,6.3,0,0.3883146192215506,0.5189473976938004,0,Medium,0,Retained,Active,No Card,No Complaint,38.8,Zero,Poor
15635829,France,Female,41,36-45,8,0.0,1,1,1,30579.1,683,12,1,5,9,6.8,0,0.5009999655268222,0.3592184341960512,1,High,0,Retained,Active,Has Card,Complaint,50.1,Zero,Good
15635830,Spain,Male,34,26-35,4,0.0,1,0,1,61244.67,410,9,0,4,7,5.65,0,0.1521530233674053,0.1646742919367961,0,Low,0,Retained,Active,No Card,No Complaint,15.2,Zero,Very Poor
15635831,France,Male,40,36-45,2,51295.15,1,0,0,150551.36,540,2,0,4,3,1.1,0,0.0894613085122541,0.1649731161996749,0,Low,0,Retained,Inactive,No Card,No Complaint,8.9,$25-75K,Poor
15635832,Spain,Female,52,46-55,5,15465.13,2,0,0,53015.72,562,4,0,2,1,1.2,0,0.4551647248217745,0.5527193224914823,0,Medium,1,Churned,Inactive,No Card,No Complaint,45.5,$1-25K,Poor
15635833,France,Female,37,36-45,7,0.0,2,0,1,154153.84,740,7,0,5,7,5.15,0,0.0113148094744647,0.0242061584140457,0,Low,0,Retained,Active,No Card,No Complaint,1.1,Zero,Very Good
15635834,France,Male,28,26-35,1,135402.27,1,1,1,65293.39,618,3,0,5,6,3.95,1,0.0853234034998778,0.0314388846520382,0,Low,0,Retained,Active,Has Card,No Complaint,8.5,$75-150K,Fair
15635835,France,Female,20,18-25,10,203124.4,1,1,0,96207.34,691,2,1,1,0,0.5,1,0.8854430845596464,0.9841289836457754,1,Critical,1,Churned,Inactive,Has Card,Complaint,88.5,$150K+,Good
15635836,Germany,Male,43,36-45,2,500.0,1,1,1,58602.65,715,9,1,4,13,6.85,0,0.425486679642808,0.5372418112068861,0,Medium,0,Retained,Active,Has Card,Complaint,42.5,$1-25K,Good
15635837,France,Male,40,36-45,6,3135.52,1,1,0,25736.73,647,1,0,5,5,1.25,0,0.0869929230446927,0.0705824768198007,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.7,$1-25K,Fair
15635838,Spain,Male,30,26-35,1,71253.53,2,1,0,57319.83,772,1,1,1,4,1.05,0,0.9558149067583892,0.9882807222405838,1,Critical,0,Retained,Inactive,Has Card,Complaint,95.6,$25-75K,Very Good
15635839,France,Female,49,46-55,10,82866.32,1,1,1,57232.62,566,5,0,3,9,5.05,0,0.1036170512525441,0.1485546230165887,0,Low,0,Retained,Active,Has Card,No Complaint,10.4,$75-150K,Poor
15635840,Spain,Male,33,26-35,10,0.0,2,1,0,25171.73,667,1,0,4,3,0.85,0,0.1154644837880199,0.2279008952817309,0,Low,0,Retained,Inactive,Has Card,No Complaint,11.5,Zero,Fair
15635841,France,Male,36,36-45,4,0.0,2,1,1,52182.44,448,12,0,4,4,5.8,0,0.132551748259825,0.1773544675069708,0,Low,0,Retained,Active,Has Card,No Complaint,13.3,Zero,Very Poor
15635842,Spain,Male,37,36-45,8,121643.25,2,0,0,57037.36,711,2,0,2,2,0.9,1,0.7321979628592384,0.458992873023884,1,High,1,Churned,Inactive,No Card,No Complaint,73.2,$75-150K,Good
15635843,Spain,Female,34,26-35,6,0.0,1,1,0,57497.97,703,1,0,3,1,0.45,0,0.6066268484290646,0.4730889632355927,1,High,1,Churned,Inactive,Has Card,No Complaint,60.7,Zero,Good
15635844,Spain,Male,40,36-45,2,145828.2,3,1,0,151795.87,608,2,0,1,5,1.5,1,0.4641955014390597,0.8493531508461454,0,Medium,0,Retained,Inactive,Has Card,No Complaint,46.4,$75-150K,Fair
15635845,Spain,Male,50,46-55,1,109494.94,2,0,1,95810.59,590,6,0,3,17,6.9,1,0.0386292064787818,0.1458905851362877,0,Low,0,Retained,Active,No Card,No Complaint,3.9,$75-150K,Fair
15635846,Spain,Male,25,18-25,9,500.0,1,1,0,99146.0,752,2,0,5,4,1.3,0,0.0804938347347432,0.0610797474170224,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.0,$1-25K,Very Good
15635847,Germany,Female,43,36-45,8,49181.69,1,1,1,59575.12,595,7,0,3,17,7.15,0,0.0690320643043894,0.1551202238482417,0,Low,0,Retained,Active,Has Card,No Complaint,6.9,$25-75K,Fair
15635848,France,Male,39,36-45,8,0.0,2,0,0,51765.46,741,2,0,4,1,0.7,0,0.1209397701144065,0.2057523705638488,0,Low,0,Retained,Inactive,No Card,No Complaint,12.1,Zero,Very Good
15635849,France,Male,39,36-45,8,0.0,1,1,0,102202.02,599,1,0,4,3,0.85,0,0.0679064795413032,0.2634022660503687,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.8,Zero,Fair
15635850,Spain,Male,47,46-55,9,0.0,1,1,0,64384.58,692,3,0,1,5,1.75,0,0.4773064438978497,0.8659589944231031,0,Medium,0,Retained,Inactive,Has Card,No Complaint,47.7,Zero,Good
15635851,Germany,Female,38,36-45,2,48327.17,1,1,1,91621.68,524,8,0,1,9,5.8,0,0.3138125773000502,0.6358775317869297,0,Medium,0,Retained,Active,Has Card,No Complaint,31.4,$25-75K,Poor
15635852,Spain,Female,43,36-45,0,171472.47,1,1,0,56727.02,594,2,0,4,5,1.5,1,0.1958140821030726,0.1794908541995022,0,Low,0,Retained,Inactive,Has Card,No Complaint,19.6,$150K+,Fair
15635853,France,Female,45,36-45,8,113091.82,1,0,0,151655.75,659,1,0,1,4,1.05,1,0.4741515364109384,0.7210956578878703,0,Medium,0,Retained,Inactive,No Card,No Complaint,47.4,$75-150K,Fair
15635854,France,Female,32,26-35,6,94447.44,2,1,1,150961.57,836,10,0,3,12,6.9,0,0.0380890065218579,0.118481754047737,0,Low,0,Retained,Active,Has Card,No Complaint,3.8,$75-150K,Exceptional
15635855,France,Female,41,36-45,1,500.0,2,1,1,51322.76,765,5,0,4,13,5.85,0,0.0449092047917072,0.0782230412324384,0,Low,0,Retained,Active,Has Card,No Complaint,4.5,$1-25K,Very Good
15635856,Germany,Male,35,26-35,5,113247.84,2,1,0,199999.0,616,3,1,5,5,1.75,1,0.57063535886569,0.4114227347897297,1,High,1,Churned,Inactive,Has Card,Complaint,57.1,$75-150K,Fair
15635857,France,Female,36,36-45,10,8171.07,1,1,0,107458.55,774,2,1,2,5,1.5,0,0.917781990384673,0.9458241650338316,1,Critical,0,Retained,Inactive,Has Card,Complaint,91.8,$1-25K,Very Good
15635858,France,Male,34,26-35,8,77976.05,1,0,1,101558.9,628,14,0,2,10,7.5,0,0.1717816165289509,0.282657206457826,0,Low,0,Retained,Active,No Card,No Complaint,17.2,$75-150K,Fair
15635859,France,Male,43,36-45,7,196270.15,1,1,1,26511.58,718,12,1,4,12,7.4,1,0.2763608368802313,0.4094104694696379,0,Medium,1,Churned,Active,Has Card,Complaint,27.6,$150K+,Good
15635860,France,Female,38,36-45,10,154640.1,2,1,0,198941.61,629,4,0,3,2,1.4,1,0.2556888109254542,0.2153216600598046,0,Medium,0,Retained,Inactive,Has Card,No Complaint,25.6,$150K+,Fair
15635861,Germany,Male,42,36-45,5,0.0,1,0,0,27606.13,574,2,0,4,4,1.3,0,0.4539013870965439,0.262733199349447,0,Medium,1,Churned,Inactive,No Card,No Complaint,45.4,Zero,Poor
15635862,France,Male,37,36-45,5,26721.41,2,1,1,69958.56,601,12,0,4,8,6.6,0,0.020256323394856,0.0592725238770776,0,Low,0,Retained,Active,Has Card,No Complaint,2.0,$25-75K,Fair
15635863,Spain,Male,20,18-25,7,38021.83,1,1,1,32053.94,473,10,0,3,9,6.3,0,0.1591513929498371,0.3209927937715564,0,Low,0,Retained,Active,Has Card,No Complaint,15.9,$25-75K,Very Poor
15635864,France,Female,38,36-45,8,77509.06,2,1,1,26172.5,600,8,0,4,12,6.4,0,0.0518866672321465,0.0557643102622165,0,Low,0,Retained,Active,Has Card,No Complaint,5.2,$75-150K,Fair
15635865,France,Male,38,36-45,7,84396.69,2,1,1,197154.84,535,8,0,3,13,6.6,0,0.0746793032631306,0.1272094042501249,0,Low,0,Retained,Active,Has Card,No Complaint,7.5,$75-150K,Poor
15635866,France,Female,40,36-45,0,93269.63,1,1,1,57099.23,680,13,0,5,7,6.65,0,0.0682885932908794,0.0287003061584503,0,Low,0,Retained,Active,Has Card,No Complaint,6.8,$75-150K,Good
15635867,France,Female,31,26-35,1,500.0,2,1,0,37623.35,726,1,0,2,2,0.65,0,0.5595379860286801,0.6873663781549553,1,High,0,Retained,Inactive,Has Card,No Complaint,56.0,$1-25K,Good
15635868,France,Female,24,18-25,5,0.0,1,1,0,32087.44,607,3,0,2,3,1.35,0,0.8105054771724491,0.8111634489273066,1,Critical,0,Retained,Inactive,Has Card,No Complaint,81.1,Zero,Fair
15635869,France,Male,44,36-45,7,110607.09,2,1,1,53440.73,518,9,0,5,13,6.85,1,0.0089841557393114,0.0178523597775807,0,Low,0,Retained,Active,Has Card,No Complaint,0.9,$75-150K,Poor
15635870,Germany,Female,34,26-35,3,0.0,2,1,0,38007.88,747,4,0,5,0,1.0,0,0.1264915096913537,0.1066117845758026,0,Low,0,Retained,Inactive,Has Card,No Complaint,12.6,Zero,Very Good
15635871,France,Male,39,36-45,3,500.0,1,1,1,22928.81,612,5,0,3,16,6.45,0,0.1785797560431645,0.1998121923202481,0,Low,0,Retained,Active,Has Card,No Complaint,17.9,$1-25K,Fair
15635872,Germany,Male,34,26-35,1,0.0,2,0,1,23265.13,759,8,0,2,11,6.2,0,0.559783119743847,0.5175759689415741,1,High,1,Churned,Active,No Card,No Complaint,56.0,Zero,Very Good
15635873,Spain,Male,37,36-45,9,500.0,1,0,1,23471.89,677,8,0,5,9,5.8,0,0.0687527593585887,0.0159265230694092,0,Low,0,Retained,Active,No Card,No Complaint,6.9,$1-25K,Good
15635874,Spain,Female,33,26-35,0,0.0,1,1,0,54763.12,829,1,0,5,3,0.85,0,0.1418540780132748,0.1456445132492534,0,Low,0,Retained,Inactive,Has Card,No Complaint,14.2,Zero,Exceptional
15635875,France,Male,27,26-35,9,48992.33,1,1,1,199999.0,630,9,1,2,9,6.05,0,0.8186276250946884,0.8643074169364287,1,Critical,1,Churned,Active,Has Card,Complaint,81.9,$25-75K,Fair
15635876,France,Male,43,36-45,8,0.0,1,1,1,109645.8,452,9,0,3,18,7.85,0,0.1975088274957947,0.3841336150927442,0,Low,0,Retained,Active,Has Card,No Complaint,19.8,Zero,Very Poor
15635877,France,Male,31,26-35,6,22273.4,1,1,1,96471.3,663,8,0,1,15,7.0,0,0.3473834844159439,0.6119006090904795,0,Medium,0,Retained,Active,Has Card,No Complaint,34.7,$1-25K,Fair
15635878,France,Male,39,36-45,8,53940.75,2,1,1,199999.0,557,3,0,5,13,5.35,0,0.0532396439375065,0.0191433868328419,0,Low,0,Retained,Active,Has Card,No Complaint,5.3,$25-75K,Poor
15635879,Spain,Female,42,36-45,1,96292.18,2,1,0,101382.36,555,2,0,4,2,0.9,0,0.0878556200461535,0.178995389974406,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.8,$75-150K,Poor
15635880,France,Female,31,26-35,9,0.0,2,1,0,56489.61,773,1,0,4,5,1.25,0,0.070320059132363,0.2267053452472988,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.0,Zero,Very Good
15635881,France,Female,24,18-25,4,0.0,2,1,0,102051.19,676,1,0,1,2,0.65,0,0.8933365810597272,0.906724818184023,1,Critical,1,Churned,Inactive,Has Card,No Complaint,89.3,Zero,Good
15635882,Germany,Male,64,56-65,1,0.0,2,0,1,57491.82,581,7,1,4,6,4.95,0,0.6195509450924228,0.7406330887506932,1,High,0,Retained,Active,No Card,Complaint,62.0,Zero,Fair
15635883,Germany,Male,32,26-35,9,29226.72,1,1,1,34065.38,653,5,0,4,12,5.65,0,0.0342737214772381,0.0617401998293517,0,Low,0,Retained,Active,Has Card,No Complaint,3.4,$25-75K,Fair
15635884,Germany,Female,44,36-45,6,0.0,1,1,0,105639.9,652,0,0,3,3,0.6,0,0.4815940852962177,0.4671861562644109,0,Medium,0,Retained,Inactive,Has Card,No Complaint,48.2,Zero,Fair
15635885,France,Male,59,56-65,8,43654.39,3,1,1,95293.85,468,11,0,2,8,6.35,0,0.6288320584704231,0.4699282892863991,1,High,1,Churned,Active,Has Card,No Complaint,62.9,$25-75K,Very Poor
15635886,France,Female,46,46-55,2,95726.4,1,1,1,199670.6,732,7,0,3,16,6.95,0,0.0625841856161546,0.1641098482426945,0,Low,0,Retained,Active,Has Card,No Complaint,6.3,$75-150K,Good
15635887,Germany,Male,34,26-35,0,146086.26,1,1,1,31600.96,720,13,0,3,13,7.85,1,0.1590781042781623,0.1744971826500994,0,Low,0,Retained,Active,Has Card,No Complaint,15.9,$75-150K,Good
15635888,France,Female,37,36-45,3,500.0,1,1,1,62633.57,614,7,0,4,10,5.75,0,0.0138865436218233,0.0681790212970746,0,Low,0,Retained,Active,Has Card,No Complaint,1.4,$1-25K,Fair
15635889,France,Male,28,26-35,3,98635.7,1,1,1,98177.91,671,6,1,2,11,5.7,1,0.8546199849638322,0.8902281741349157,1,Critical,1,Churned,Active,Has Card,Complaint,85.5,$75-150K,Good
15635890,France,Male,47,46-55,10,171201.53,2,1,1,100788.43,532,6,0,5,15,6.5,1,0.010628967929823,0.0162982453583454,0,Low,0,Retained,Active,Has Card,No Complaint,1.1,$150K+,Poor
15635891,France,Female,44,36-45,5,76689.04,2,0,1,106059.03,833,8,0,5,12,6.4,0,0.0095465851289189,0.0161459556070477,0,Low,0,Retained,Active,No Card,No Complaint,1.0,$75-150K,Exceptional
15635892,France,Female,32,26-35,4,217973.22,1,1,1,25495.65,738,12,0,4,15,8.0,1,0.0951939070035737,0.0534100710603102,0,Low,0,Retained,Active,Has Card,No Complaint,9.5,$150K+,Good
15635893,France,Male,26,26-35,4,51701.03,2,1,1,54507.63,599,10,0,3,15,7.5,0,0.0570332006842014,0.1974406459533929,0,Low,0,Retained,Active,Has Card,No Complaint,5.7,$25-75K,Fair
15635894,Germany,Female,23,18-25,8,0.0,2,1,1,199999.0,544,9,0,4,13,6.85,0,0.075726515091784,0.1008802648117406,0,Low,0,Retained,Active,Has Card,No Complaint,7.6,Zero,Poor
15635895,Germany,Female,48,46-55,10,46279.78,2,1,1,29956.02,602,6,0,4,11,5.7,0,0.0108219824508534,0.0495771888579059,0,Low,0,Retained,Active,Has Card,No Complaint,1.1,$25-75K,Fair
15635896,Spain,Male,39,36-45,0,124064.4,1,1,1,98547.98,576,11,0,4,12,7.15,1,0.031484053093005,0.0659084463050486,0,Low,0,Retained,Active,Has Card,No Complaint,3.1,$75-150K,Poor
15635897,France,Male,40,36-45,7,22055.35,1,1,1,25849.53,689,5,0,4,11,5.45,0,0.3650678824673513,0.0664160654397542,0,Medium,1,Churned,Active,Has Card,No Complaint,36.5,$1-25K,Good
15635898,France,Male,28,26-35,7,0.0,1,1,0,30576.29,603,0,0,4,2,0.4,0,0.1114099075839973,0.3195375219963584,0,Low,0,Retained,Inactive,Has Card,No Complaint,11.1,Zero,Fair
15635899,France,Male,21,18-25,10,0.0,2,1,1,147100.16,478,12,1,5,12,7.4,0,0.3862996258083909,0.524194046175465,0,Medium,0,Retained,Active,Has Card,Complaint,38.6,Zero,Very Poor
